Kommun,År,Befolkning
Hallsberg,2002,15651
Hallsberg,2003,15589
Hallsberg,2004,15401
Hallsberg,2005,15315
Hallsberg,2006,15287
Hallsberg,2007,15268
Hallsberg,2008,15256
Hallsberg,2009,15235
Hallsberg,2010,15275
Hallsberg,2011,15248
Hallsberg,2012,15283
Hallsberg,2013,15267
Hallsberg,2014,15315
Hallsberg,2015,15509
Hallsberg,2016,15649
Hallsberg,2017,15932
Hallsberg,2018,15954
Hallsberg,2019,15932
Hallsberg,2020,15990
Hallstahammar,1950,12510
Hallstahammar,1951,12862
Hallstahammar,1952,13146
Hallstahammar,1953,13131
Hallstahammar,1954,13464
Hallstahammar,1955,13752
Hallstahammar,1956,14107
Hallstahammar,1957,14348
Hallstahammar,1958,14483
Hallstahammar,1959,14902
Hallstahammar,1960,15420
Hallstahammar,1961,16033
Hallstahammar,1962,16108
Hallstahammar,1963,16407
Hallstahammar,1964,17187
Hallstahammar,1965,17874
Hallstahammar,1966,18208
Hallstahammar,1967,18376
Hallstahammar,1968,18278
Hallstahammar,1969,18505
Hallstahammar,1970,18988
Hallstahammar,1971,19039
Hallstahammar,1972,19024
Hallstahammar,1973,18732
Hallstahammar,1974,18663
Hallstahammar,1975,18552
Hallstahammar,1976,18644
Hallstahammar,1977,18558
Hallstahammar,1978,18437
Hallstahammar,1979,18424
Hallstahammar,1980,18237
Hallstahammar,1981,17888
Hallstahammar,1982,17521
Hallstahammar,1983,17296
Hallstahammar,1984,17036
Hallstahammar,1985,16854
Hallstahammar,1986,16681
Hallstahammar,1987,16622
Hallstahammar,1988,16637
Hallstahammar,1989,16742
Hallstahammar,1990,16628
Hallstahammar,1991,16581
Hallstahammar,1992,16483
Hallstahammar,1993,16495
Hallstahammar,1994,16257
Hallstahammar,1995,16072
Hallstahammar,1996,15830
Hallstahammar,1997,15681
Hallstahammar,1998,15407
Hallstahammar,1999,15189
Hallstahammar,2000,15064
Hallstahammar,2001,15052
Hallstahammar,2002,14986
Hallstahammar,2003,15039
Hallstahammar,2004,15038
Hallstahammar,2005,14955
Hallstahammar,2006,15042
Hallstahammar,2007,15040
Hallstahammar,2008,15014
Hallstahammar,2009,15127
Hallstahammar,2010,15175
Hallstahammar,2011,15224
Hallstahammar,2012,15346
Hallstahammar,2013,15524
Hallstahammar,2014,15596
Hallstahammar,2015,15645
Hallstahammar,2016,15843
Hallstahammar,2017,15998
Hallstahammar,2018,16186
Hallstahammar,2019,16346
Hallstahammar,2020,16400
Halmstad,1950,57689
Halmstad,1951,58253
Halmstad,1952,58507
Halmstad,1953,58984
Halmstad,1954,59304
Halmstad,1955,59835
Halmstad,1956,60253
Halmstad,1957,60730
Halmstad,1958,61229
Halmstad,1959,61590
Halmstad,1960,62004
Halmstad,1961,62730
Halmstad,1962,63236
Halmstad,1963,63990
Halmstad,1964,65015
Halmstad,1965,66211
Halmstad,1966,67319
Halmstad,1967,68202
Halmstad,1968,68654
Halmstad,1969,69494
Halmstad,1970,70616
Halmstad,1971,71257
Halmstad,1972,71862
Halmstad,1973,72574
Halmstad,1974,73582
Halmstad,1975,74292
Halmstad,1976,74718
Halmstad,1977,74990
Halmstad,1978,75290
Halmstad,1979,75663
Halmstad,1980,76042
Halmstad,1981,76191
Halmstad,1982,76355
Halmstad,1983,76572
Halmstad,1984,76971
Halmstad,1985,77151
Halmstad,1986,77601
Halmstad,1987,77942
Halmstad,1988,78607
Halmstad,1989,79362
Halmstad,1990,80061
Halmstad,1991,80560
Halmstad,1992,81084
Halmstad,1993,82103
Halmstad,1994,83080
Halmstad,1995,83488
Halmstad,1996,83549
Halmstad,1997,84005
Halmstad,1998,84538
Halmstad,1999,84814
Halmstad,2000,85200
Halmstad,2001,85742
Halmstad,2002,86585
Halmstad,2003,87372
Halmstad,2004,87929
Halmstad,2005,88224
Halmstad,2006,88958
Halmstad,2007,89727
Halmstad,2008,90241
Halmstad,2009,91087
Halmstad,2010,91800
Halmstad,2011,92294
Halmstad,2012,93231
Halmstad,2013,94084
Halmstad,2014,95532
Halmstad,2015,96952
Halmstad,2016,98538
Halmstad,2017,99752
Halmstad,2018,101268
Halmstad,2019,102767
Halmstad,2020,103754
Hammarö,1950,7813
Hammarö,1951,8050
Hammarö,1952,8255
Hammarö,1953,8516
Hammarö,1954,8804
Hammarö,1955,9103
Hammarö,1956,9401
Hammarö,1957,9688
Hammarö,1958,9978
Hammarö,1959,10332
Hammarö,1960,10442
Hammarö,1961,10601
Hammarö,1962,10628
Hammarö,1963,10673
Hammarö,1964,10582
Hammarö,1965,10504
Hammarö,1966,10546
Hammarö,1967,10550
Hammarö,1968,10607
Hammarö,1969,10630
Hammarö,1970,10693
Hammarö,1971,10589
Hammarö,1972,10854
Hammarö,1973,10791
Hammarö,1974,10656
Hammarö,1975,10777
Hammarö,1976,10976
Hammarö,1977,11155
Hammarö,1978,11460
Hammarö,1979,11870
Hammarö,1980,12129
Hammarö,1981,12232
Hammarö,1982,12415
Hammarö,1983,12559
Hammarö,1984,12535
Hammarö,1985,12888
Hammarö,1986,13102
Hammarö,1987,13247
Hammarö,1988,13342
Hammarö,1989,13389
Hammarö,1990,13468
Hammarö,1991,13639
Hammarö,1992,13871
Hammarö,1993,14163
Hammarö,1994,14296
Hammarö,1995,14236
Hammarö,1996,14170
Hammarö,1997,14156
Hammarö,1998,14189
Hammarö,1999,14141
Hammarö,2000,14162
Hammarö,2001,14121
Hammarö,2002,14237
Hammarö,2003,14307
Hammarö,2004,14390
Hammarö,2005,14374
Hammarö,2006,14489
Hammarö,2007,14547
Hammarö,2008,14655
Hammarö,2009,14833
Hammarö,2010,14926
Hammarö,2011,14943
Hammarö,2012,15061
Hammarö,2013,15136
Hammarö,2014,15256
Hammarö,2015,15420
Hammarö,2016,15725
Hammarö,2017,16174
Hammarö,2018,16483
Hammarö,2019,16568
Hammarö,2020,16668
Haninge,1950,9528
Haninge,1951,9554
Haninge,1952,9839
Haninge,1953,10018
Haninge,1954,10373
Haninge,1955,11126
Haninge,1956,11986
Haninge,1957,12892
Haninge,1958,13972
Haninge,1959,14649
Haninge,1960,15812
Haninge,1961,17268
Haninge,1962,19117
Haninge,1963,21778
Haninge,1964,24213
Haninge,1965,27369
Haninge,1966,31327
Haninge,1967,35127
Haninge,1968,38548
Haninge,1969,41923
Haninge,1970,45001
Haninge,1971,48326
Haninge,1972,49558
Haninge,1973,49874
Haninge,1974,50411
Haninge,1975,50295
Haninge,1976,50717
Haninge,1977,53398
Haninge,1978,56128
Haninge,1979,57624
Haninge,1980,58541
Haninge,1981,59308
Haninge,1982,59665
Haninge,1983,59837
Haninge,1984,60460
Haninge,1985,61166
Haninge,1986,61172
Haninge,1987,61301
Haninge,1988,61551
Haninge,1989,62178
Haninge,1990,62797
Haninge,1991,63595
Haninge,1992,64160
Haninge,1993,63948
Haninge,1994,64676
Haninge,1995,65706
Haninge,1996,66105
Haninge,1997,66702
Haninge,1998,67764
Haninge,1999,68610
Haninge,2000,69644
Haninge,2001,70432
Haninge,2002,70902
Haninge,2003,71377
Haninge,2004,71355
Haninge,2005,71837
Haninge,2006,72956
Haninge,2007,73698
Haninge,2008,74968
Haninge,2009,76237
Haninge,2010,77054
Haninge,2011,78326
Haninge,2012,79430
Haninge,2013,80932
Haninge,2014,82407
Haninge,2015,83866
Haninge,2016,85693
Haninge,2017,88037
Haninge,2018,89989
Haninge,2019,92095
Haninge,2020,93690
Haparanda,1950,10605
Haparanda,1951,10684
Haparanda,1952,10668
Haparanda,1953,10590
Haparanda,1954,10534
Haparanda,1955,10357
Haparanda,1956,10142
Haparanda,1957,10028
Haparanda,1958,9988
Haparanda,1959,9999
Haparanda,1960,9819
Haparanda,1961,9698
Haparanda,1962,9716
Haparanda,1963,9607
Haparanda,1964,9721
Haparanda,1965,9612
Haparanda,1966,9505
Haparanda,1967,9439
Haparanda,1968,9200
Haparanda,1969,8957
Haparanda,1970,8893
Haparanda,1971,8837
Haparanda,1972,8912
Haparanda,1973,8939
Haparanda,1974,8983
Haparanda,1975,9053
Haparanda,1976,9080
Haparanda,1977,9166
Haparanda,1978,9275
Haparanda,1979,9443
Haparanda,1980,9672
Haparanda,1981,9786
Haparanda,1982,9969
Haparanda,1983,9944
Haparanda,1984,10000
Haparanda,1985,9943
Haparanda,1986,9955
Haparanda,1987,10007
Haparanda,1988,10159
Haparanda,1989,10343
Haparanda,1990,10517
Haparanda,1991,10650
Haparanda,1992,10917
Haparanda,1993,10937
Haparanda,1994,11041
Haparanda,1995,10856
Haparanda,1996,10666
Haparanda,1997,10617
Haparanda,1998,10580
Haparanda,1999,10495
Haparanda,2000,10412
Haparanda,2001,10384
Haparanda,2002,10334
Haparanda,2003,10346
Haparanda,2004,10208
Haparanda,2005,10184
Haparanda,2006,10214
Haparanda,2007,10192
Haparanda,2008,10173
Haparanda,2009,10112
Haparanda,2010,10059
Haparanda,2011,10041
Haparanda,2012,9904
Haparanda,2013,9886
Haparanda,2014,9776
Haparanda,2015,9831
Haparanda,2016,9864
Haparanda,2017,9805
Haparanda,2018,9785
Haparanda,2019,9685
Haparanda,2020,9601
Heby,1950,15992
Heby,1951,15792
Heby,1952,15867
Heby,1953,15739
Heby,1954,15939
Heby,1955,15881
Heby,1956,15770
Heby,1957,15556
Heby,1958,15431
Heby,1959,15193
Heby,1960,14828
Heby,1961,14605
Heby,1962,14476
Heby,1963,14454
Heby,1964,14380
Heby,1965,14077
Heby,1966,14003
Heby,1967,13852
Heby,1968,13836
Heby,1969,13588
Heby,1970,13320
Heby,1971,13283
Heby,1972,13167
Heby,1973,13148
Heby,1974,13100
Heby,1975,13189
Heby,1976,13168
Heby,1977,13216
Heby,1978,13257
Heby,1979,13316
Heby,1980,13378
Heby,1981,13393
Heby,1982,13304
Heby,1983,13251
Heby,1984,13162
Heby,1985,13088
Heby,1986,13096
Heby,1987,13181
Heby,1988,13287
Heby,1989,13468
Heby,1990,13595
Heby,1991,13764
Heby,1992,13869
Heby,1993,13935
Heby,1994,13974
Heby,1995,13944
Heby,1996,13822
Heby,1997,13748
Heby,1998,13672
Heby,1999,13616
Heby,2000,13653
Heby,2001,13739
Heby,2002,13725
Heby,2003,13711
Heby,2004,13771
Heby,2005,13634
Heby,2006,13530
Heby,2007,13492
Heby,2008,13407
Heby,2009,13355
Heby,2010,13382
Heby,2011,13381
Heby,2012,13364
Heby,2013,13450
Heby,2014,13490
Heby,2015,13594
Heby,2016,13755
Heby,2017,13854
Heby,2018,13910
Heby,2019,14047
Heby,2020,14101
Hedemora,1950,18642
Hedemora,1951,18801
Hedemora,1952,19029
Hedemora,1953,18977
Hedemora,1954,19000
Hedemora,1955,19050
Hedemora,1956,19033
Hedemora,1957,18924
Hedemora,1958,18792
Hedemora,1959,18835
Hedemora,1960,18906
Hedemora,1961,18933
Hedemora,1962,18832
Hedemora,1963,18621
Hedemora,1964,18349
Hedemora,1965,18079
Hedemora,1966,17902
Hedemora,1967,17747
Hedemora,1968,17402
Hedemora,1969,17202
Hedemora,1970,16836
Hedemora,1971,16642
Hedemora,1972,16536
Hedemora,1973,16650
Hedemora,1974,16757
Hedemora,1975,16736
Hedemora,1976,16984
Hedemora,1977,16997
Hedemora,1978,16999
Hedemora,1979,17084
Hedemora,1980,17063
Hedemora,1981,17034
Hedemora,1982,16936
Hedemora,1983,16968
Hedemora,1984,16988
Hedemora,1985,16894
Hedemora,1986,16748
Hedemora,1987,16724
Hedemora,1988,16644
Hedemora,1989,16668
Hedemora,1990,16855
Hedemora,1991,16878
Hedemora,1992,16915
Hedemora,1993,17035
Hedemora,1994,17050
Hedemora,1995,16879
Hedemora,1996,16690
Hedemora,1997,16450
Hedemora,1998,16249
Hedemora,1999,16108
Hedemora,2000,15857
Hedemora,2001,15749
Hedemora,2002,15584
Hedemora,2003,15555
Hedemora,2004,15506
Hedemora,2005,15494
Hedemora,2006,15380
Hedemora,2007,15301
Hedemora,2008,15259
Hedemora,2009,15195
Hedemora,2010,15164
Hedemora,2011,15119
Hedemora,2012,15064
Hedemora,2013,15021
Hedemora,2014,15085
Hedemora,2015,15235
Hedemora,2016,15461
Hedemora,2017,15566
Hedemora,2018,15457
Hedemora,2019,15491
Hedemora,2020,15462
Helsingborg,1950,86195
Helsingborg,1951,86379
Helsingborg,1952,86368
Helsingborg,1953,86946
Helsingborg,1954,87430
Helsingborg,1955,88529
Helsingborg,1956,88943
Helsingborg,1957,89490
Helsingborg,1958,89758
Helsingborg,1959,90295
Helsingborg,1960,90711
Helsingborg,1961,91280
Helsingborg,1962,92033
Helsingborg,1963,92949
Helsingborg,1964,93560
Helsingborg,1965,94130
Helsingborg,1966,95161
Helsingborg,1967,96766
Helsingborg,1968,98272
Helsingborg,1969,99521
Helsingborg,1970,100396
Helsingborg,1971,100815
Helsingborg,1972,100879
Helsingborg,1973,101238
Helsingborg,1974,102137
Helsingborg,1975,101685
Helsingborg,1976,101323
Helsingborg,1977,101105
Helsingborg,1978,101046
Helsingborg,1979,101370
Helsingborg,1980,101956
Helsingborg,1981,102119
