Kommun,Civilstånd,Ålder,Kön,År,Antal
1280 Malmö,gifta,21,Kvinnor,2006,293
1280 Malmö,gifta,21,Kvinnor,2007,305
1280 Malmö,gifta,21,Kvinnor,2008,275
1280 Malmö,gifta,21,Kvinnor,2009,318
1280 Malmö,gifta,21,Kvinnor,2010,337
1280 Malmö,gifta,21,Kvinnor,2011,286
1280 Malmö,gifta,21,Kvinnor,2012,282
1280 Malmö,gifta,21,Kvinnor,2013,239
1280 Malmö,gifta,21,Kvinnor,2014,198
1280 Malmö,gifta,21,Kvinnor,2015,182
1280 Malmö,gifta,21,Kvinnor,2016,175
1280 Malmö,gifta,21,Kvinnor,2017,171
1280 Malmö,gifta,21,Kvinnor,2018,121
1280 Malmö,gifta,21,Kvinnor,2019,106
1280 Malmö,gifta,21,Kvinnor,2020,110
1280 Malmö,gifta,22,Män,1968,495
1280 Malmö,gifta,22,Män,1969,422
1280 Malmö,gifta,22,Män,1970,393
1280 Malmö,gifta,22,Män,1971,305
1280 Malmö,gifta,22,Män,1972,250
1280 Malmö,gifta,22,Män,1973,221
1280 Malmö,gifta,22,Män,1974,199
1280 Malmö,gifta,22,Män,1975,178
1280 Malmö,gifta,22,Män,1976,144
1280 Malmö,gifta,22,Män,1977,151
1280 Malmö,gifta,22,Män,1978,131
1280 Malmö,gifta,22,Män,1979,109
1280 Malmö,gifta,22,Män,1980,73
1280 Malmö,gifta,22,Män,1981,73
1280 Malmö,gifta,22,Män,1982,82
1280 Malmö,gifta,22,Män,1983,74
1280 Malmö,gifta,22,Män,1984,63
1280 Malmö,gifta,22,Män,1985,65
1280 Malmö,gifta,22,Män,1986,59
1280 Malmö,gifta,22,Män,1987,59
1280 Malmö,gifta,22,Män,1988,60
1280 Malmö,gifta,22,Män,1989,92
1280 Malmö,gifta,22,Män,1990,82
1280 Malmö,gifta,22,Män,1991,93
1280 Malmö,gifta,22,Män,1992,60
1280 Malmö,gifta,22,Män,1993,63
1280 Malmö,gifta,22,Män,1994,48
1280 Malmö,gifta,22,Män,1995,44
1280 Malmö,gifta,22,Män,1996,51
1280 Malmö,gifta,22,Män,1997,50
1280 Malmö,gifta,22,Män,1998,63
1280 Malmö,gifta,22,Män,1999,63
1280 Malmö,gifta,22,Män,2000,63
1280 Malmö,gifta,22,Män,2001,75
1280 Malmö,gifta,22,Män,2002,85
1280 Malmö,gifta,22,Män,2003,67
1280 Malmö,gifta,22,Män,2004,82
1280 Malmö,gifta,22,Män,2005,113
1280 Malmö,gifta,22,Män,2006,135
1280 Malmö,gifta,22,Män,2007,99
1280 Malmö,gifta,22,Män,2008,117
1280 Malmö,gifta,22,Män,2009,120
1280 Malmö,gifta,22,Män,2010,119
1280 Malmö,gifta,22,Män,2011,116
1280 Malmö,gifta,22,Män,2012,103
1280 Malmö,gifta,22,Män,2013,81
1280 Malmö,gifta,22,Män,2014,89
1280 Malmö,gifta,22,Män,2015,73
1280 Malmö,gifta,22,Män,2016,66
1280 Malmö,gifta,22,Män,2017,68
1280 Malmö,gifta,22,Män,2018,58
1280 Malmö,gifta,22,Män,2019,37
1280 Malmö,gifta,22,Män,2020,26
1280 Malmö,gifta,22,Kvinnor,1968,1072
1280 Malmö,gifta,22,Kvinnor,1969,1085
1280 Malmö,gifta,22,Kvinnor,1970,984
1280 Malmö,gifta,22,Kvinnor,1971,825
1280 Malmö,gifta,22,Kvinnor,1972,705
1280 Malmö,gifta,22,Kvinnor,1973,583
1280 Malmö,gifta,22,Kvinnor,1974,523
1280 Malmö,gifta,22,Kvinnor,1975,485
1280 Malmö,gifta,22,Kvinnor,1976,461
1280 Malmö,gifta,22,Kvinnor,1977,416
1280 Malmö,gifta,22,Kvinnor,1978,339
1280 Malmö,gifta,22,Kvinnor,1979,332
1280 Malmö,gifta,22,Kvinnor,1980,286
1280 Malmö,gifta,22,Kvinnor,1981,260
1280 Malmö,gifta,22,Kvinnor,1982,243
1280 Malmö,gifta,22,Kvinnor,1983,211
1280 Malmö,gifta,22,Kvinnor,1984,188
1280 Malmö,gifta,22,Kvinnor,1985,193
1280 Malmö,gifta,22,Kvinnor,1986,183
1280 Malmö,gifta,22,Kvinnor,1987,180
1280 Malmö,gifta,22,Kvinnor,1988,185
1280 Malmö,gifta,22,Kvinnor,1989,207
1280 Malmö,gifta,22,Kvinnor,1990,226
1280 Malmö,gifta,22,Kvinnor,1991,205
1280 Malmö,gifta,22,Kvinnor,1992,236
1280 Malmö,gifta,22,Kvinnor,1993,195
1280 Malmö,gifta,22,Kvinnor,1994,173
1280 Malmö,gifta,22,Kvinnor,1995,181
1280 Malmö,gifta,22,Kvinnor,1996,205
1280 Malmö,gifta,22,Kvinnor,1997,202
1280 Malmö,gifta,22,Kvinnor,1998,189
1280 Malmö,gifta,22,Kvinnor,1999,197
1280 Malmö,gifta,22,Kvinnor,2000,199
1280 Malmö,gifta,22,Kvinnor,2001,200
1280 Malmö,gifta,22,Kvinnor,2002,207
1280 Malmö,gifta,22,Kvinnor,2003,240
1280 Malmö,gifta,22,Kvinnor,2004,276
1280 Malmö,gifta,22,Kvinnor,2005,307
1280 Malmö,gifta,22,Kvinnor,2006,347
1280 Malmö,gifta,22,Kvinnor,2007,378
1280 Malmö,gifta,22,Kvinnor,2008,391
1280 Malmö,gifta,22,Kvinnor,2009,384
1280 Malmö,gifta,22,Kvinnor,2010,395
1280 Malmö,gifta,22,Kvinnor,2011,425
1280 Malmö,gifta,22,Kvinnor,2012,358
1280 Malmö,gifta,22,Kvinnor,2013,326
1280 Malmö,gifta,22,Kvinnor,2014,299
1280 Malmö,gifta,22,Kvinnor,2015,266
1280 Malmö,gifta,22,Kvinnor,2016,266
1280 Malmö,gifta,22,Kvinnor,2017,218
1280 Malmö,gifta,22,Kvinnor,2018,221
1280 Malmö,gifta,22,Kvinnor,2019,152
1280 Malmö,gifta,22,Kvinnor,2020,140
1280 Malmö,gifta,23,Män,1968,738
1280 Malmö,gifta,23,Män,1969,732
1280 Malmö,gifta,23,Män,1970,653
1280 Malmö,gifta,23,Män,1971,571
1280 Malmö,gifta,23,Män,1972,473
1280 Malmö,gifta,23,Män,1973,383
1280 Malmö,gifta,23,Män,1974,342
1280 Malmö,gifta,23,Män,1975,297
1280 Malmö,gifta,23,Män,1976,274
1280 Malmö,gifta,23,Män,1977,233
1280 Malmö,gifta,23,Män,1978,200
1280 Malmö,gifta,23,Män,1979,192
1280 Malmö,gifta,23,Män,1980,169
1280 Malmö,gifta,23,Män,1981,132
1280 Malmö,gifta,23,Män,1982,114
1280 Malmö,gifta,23,Män,1983,119
1280 Malmö,gifta,23,Män,1984,117
1280 Malmö,gifta,23,Män,1985,103
1280 Malmö,gifta,23,Män,1986,113
1280 Malmö,gifta,23,Män,1987,103
1280 Malmö,gifta,23,Män,1988,105
1280 Malmö,gifta,23,Män,1989,132
1280 Malmö,gifta,23,Män,1990,151
1280 Malmö,gifta,23,Män,1991,121
1280 Malmö,gifta,23,Män,1992,115
1280 Malmö,gifta,23,Män,1993,88
1280 Malmö,gifta,23,Män,1994,97
1280 Malmö,gifta,23,Män,1995,78
1280 Malmö,gifta,23,Män,1996,70
1280 Malmö,gifta,23,Män,1997,83
1280 Malmö,gifta,23,Män,1998,96
1280 Malmö,gifta,23,Män,1999,89
1280 Malmö,gifta,23,Män,2000,79
1280 Malmö,gifta,23,Män,2001,87
1280 Malmö,gifta,23,Män,2002,90
1280 Malmö,gifta,23,Män,2003,130
1280 Malmö,gifta,23,Män,2004,129
1280 Malmö,gifta,23,Män,2005,142
1280 Malmö,gifta,23,Män,2006,178
1280 Malmö,gifta,23,Män,2007,194
1280 Malmö,gifta,23,Män,2008,154
1280 Malmö,gifta,23,Män,2009,174
1280 Malmö,gifta,23,Män,2010,175
1280 Malmö,gifta,23,Män,2011,178
1280 Malmö,gifta,23,Män,2012,149
1280 Malmö,gifta,23,Män,2013,152
1280 Malmö,gifta,23,Män,2014,120
1280 Malmö,gifta,23,Män,2015,127
1280 Malmö,gifta,23,Män,2016,122
1280 Malmö,gifta,23,Män,2017,102
1280 Malmö,gifta,23,Män,2018,90
1280 Malmö,gifta,23,Män,2019,87
1280 Malmö,gifta,23,Män,2020,62
1280 Malmö,gifta,23,Kvinnor,1968,1330
1280 Malmö,gifta,23,Kvinnor,1969,1325
1280 Malmö,gifta,23,Kvinnor,1970,1273
1280 Malmö,gifta,23,Kvinnor,1971,1145
1280 Malmö,gifta,23,Kvinnor,1972,926
1280 Malmö,gifta,23,Kvinnor,1973,825
1280 Malmö,gifta,23,Kvinnor,1974,693
1280 Malmö,gifta,23,Kvinnor,1975,622
1280 Malmö,gifta,23,Kvinnor,1976,613
1280 Malmö,gifta,23,Kvinnor,1977,547
1280 Malmö,gifta,23,Kvinnor,1978,481
1280 Malmö,gifta,23,Kvinnor,1979,395
1280 Malmö,gifta,23,Kvinnor,1980,411
1280 Malmö,gifta,23,Kvinnor,1981,358
1280 Malmö,gifta,23,Kvinnor,1982,305
1280 Malmö,gifta,23,Kvinnor,1983,300
1280 Malmö,gifta,23,Kvinnor,1984,252
1280 Malmö,gifta,23,Kvinnor,1985,250
1280 Malmö,gifta,23,Kvinnor,1986,241
1280 Malmö,gifta,23,Kvinnor,1987,246
1280 Malmö,gifta,23,Kvinnor,1988,260
1280 Malmö,gifta,23,Kvinnor,1989,291
1280 Malmö,gifta,23,Kvinnor,1990,289
1280 Malmö,gifta,23,Kvinnor,1991,301
1280 Malmö,gifta,23,Kvinnor,1992,282
1280 Malmö,gifta,23,Kvinnor,1993,297
1280 Malmö,gifta,23,Kvinnor,1994,258
1280 Malmö,gifta,23,Kvinnor,1995,241
1280 Malmö,gifta,23,Kvinnor,1996,218
1280 Malmö,gifta,23,Kvinnor,1997,263
1280 Malmö,gifta,23,Kvinnor,1998,259
1280 Malmö,gifta,23,Kvinnor,1999,222
1280 Malmö,gifta,23,Kvinnor,2000,243
1280 Malmö,gifta,23,Kvinnor,2001,260
1280 Malmö,gifta,23,Kvinnor,2002,258
1280 Malmö,gifta,23,Kvinnor,2003,270
1280 Malmö,gifta,23,Kvinnor,2004,317
1280 Malmö,gifta,23,Kvinnor,2005,354
1280 Malmö,gifta,23,Kvinnor,2006,399
1280 Malmö,gifta,23,Kvinnor,2007,426
1280 Malmö,gifta,23,Kvinnor,2008,463
1280 Malmö,gifta,23,Kvinnor,2009,472
1280 Malmö,gifta,23,Kvinnor,2010,461
1280 Malmö,gifta,23,Kvinnor,2011,472
1280 Malmö,gifta,23,Kvinnor,2012,510
1280 Malmö,gifta,23,Kvinnor,2013,425
1280 Malmö,gifta,23,Kvinnor,2014,377
1280 Malmö,gifta,23,Kvinnor,2015,378
1280 Malmö,gifta,23,Kvinnor,2016,358
1280 Malmö,gifta,23,Kvinnor,2017,328
1280 Malmö,gifta,23,Kvinnor,2018,289
1280 Malmö,gifta,23,Kvinnor,2019,280
1280 Malmö,gifta,23,Kvinnor,2020,222
1280 Malmö,gifta,24,Män,1968,1063
1280 Malmö,gifta,24,Män,1969,988
1280 Malmö,gifta,24,Män,1970,938
1280 Malmö,gifta,24,Män,1971,813
1280 Malmö,gifta,24,Män,1972,687
1280 Malmö,gifta,24,Män,1973,570
1280 Malmö,gifta,24,Män,1974,515
1280 Malmö,gifta,24,Män,1975,440
1280 Malmö,gifta,24,Män,1976,423
1280 Malmö,gifta,24,Män,1977,363
1280 Malmö,gifta,24,Män,1978,300
1280 Malmö,gifta,24,Män,1979,271
1280 Malmö,gifta,24,Män,1980,273
1280 Malmö,gifta,24,Män,1981,219
1280 Malmö,gifta,24,Män,1982,197
1280 Malmö,gifta,24,Män,1983,162
1280 Malmö,gifta,24,Män,1984,168
1280 Malmö,gifta,24,Män,1985,166
1280 Malmö,gifta,24,Män,1986,155
1280 Malmö,gifta,24,Män,1987,156
1280 Malmö,gifta,24,Män,1988,162
1280 Malmö,gifta,24,Män,1989,178
1280 Malmö,gifta,24,Män,1990,197
1280 Malmö,gifta,24,Män,1991,205
1280 Malmö,gifta,24,Män,1992,165
1280 Malmö,gifta,24,Män,1993,158
1280 Malmö,gifta,24,Män,1994,122
1280 Malmö,gifta,24,Män,1995,153
1280 Malmö,gifta,24,Män,1996,109
1280 Malmö,gifta,24,Män,1997,104
1280 Malmö,gifta,24,Män,1998,122
1280 Malmö,gifta,24,Män,1999,138
1280 Malmö,gifta,24,Män,2000,135
1280 Malmö,gifta,24,Män,2001,126
1280 Malmö,gifta,24,Män,2002,127
1280 Malmö,gifta,24,Män,2003,148
1280 Malmö,gifta,24,Män,2004,181
1280 Malmö,gifta,24,Män,2005,209
1280 Malmö,gifta,24,Män,2006,213
1280 Malmö,gifta,24,Män,2007,273
1280 Malmö,gifta,24,Män,2008,264
1280 Malmö,gifta,24,Män,2009,223
1280 Malmö,gifta,24,Män,2010,251
1280 Malmö,gifta,24,Män,2011,229
1280 Malmö,gifta,24,Män,2012,233
1280 Malmö,gifta,24,Män,2013,198
1280 Malmö,gifta,24,Män,2014,206
1280 Malmö,gifta,24,Män,2015,177
1280 Malmö,gifta,24,Män,2016,186
1280 Malmö,gifta,24,Män,2017,163
1280 Malmö,gifta,24,Män,2018,130
1280 Malmö,gifta,24,Män,2019,141
1280 Malmö,gifta,24,Män,2020,123
1280 Malmö,gifta,24,Kvinnor,1968,1541
1280 Malmö,gifta,24,Kvinnor,1969,1489
1280 Malmö,gifta,24,Kvinnor,1970,1433
1280 Malmö,gifta,24,Kvinnor,1971,1345
1280 Malmö,gifta,24,Kvinnor,1972,1199
1280 Malmö,gifta,24,Kvinnor,1973,958
1280 Malmö,gifta,24,Kvinnor,1974,875
1280 Malmö,gifta,24,Kvinnor,1975,756
1280 Malmö,gifta,24,Kvinnor,1976,712
1280 Malmö,gifta,24,Kvinnor,1977,682
1280 Malmö,gifta,24,Kvinnor,1978,590
1280 Malmö,gifta,24,Kvinnor,1979,531
1280 Malmö,gifta,24,Kvinnor,1980,480
1280 Malmö,gifta,24,Kvinnor,1981,470
1280 Malmö,gifta,24,Kvinnor,1982,420
1280 Malmö,gifta,24,Kvinnor,1983,369
1280 Malmö,gifta,24,Kvinnor,1984,370
1280 Malmö,gifta,24,Kvinnor,1985,344
1280 Malmö,gifta,24,Kvinnor,1986,316
1280 Malmö,gifta,24,Kvinnor,1987,311
1280 Malmö,gifta,24,Kvinnor,1988,358
1280 Malmö,gifta,24,Kvinnor,1989,375
1280 Malmö,gifta,24,Kvinnor,1990,382
1280 Malmö,gifta,24,Kvinnor,1991,363
1280 Malmö,gifta,24,Kvinnor,1992,369
1280 Malmö,gifta,24,Kvinnor,1993,337
1280 Malmö,gifta,24,Kvinnor,1994,365
1280 Malmö,gifta,24,Kvinnor,1995,318
1280 Malmö,gifta,24,Kvinnor,1996,301
1280 Malmö,gifta,24,Kvinnor,1997,276
1280 Malmö,gifta,24,Kvinnor,1998,331
1280 Malmö,gifta,24,Kvinnor,1999,304
1280 Malmö,gifta,24,Kvinnor,2000,265
1280 Malmö,gifta,24,Kvinnor,2001,293
1280 Malmö,gifta,24,Kvinnor,2002,318
1280 Malmö,gifta,24,Kvinnor,2003,343
1280 Malmö,gifta,24,Kvinnor,2004,320
1280 Malmö,gifta,24,Kvinnor,2005,399
1280 Malmö,gifta,24,Kvinnor,2006,448
1280 Malmö,gifta,24,Kvinnor,2007,495
1280 Malmö,gifta,24,Kvinnor,2008,515
1280 Malmö,gifta,24,Kvinnor,2009,547
1280 Malmö,gifta,24,Kvinnor,2010,569
1280 Malmö,gifta,24,Kvinnor,2011,537
1280 Malmö,gifta,24,Kvinnor,2012,564
1280 Malmö,gifta,24,Kvinnor,2013,591
1280 Malmö,gifta,24,Kvinnor,2014,508
1280 Malmö,gifta,24,Kvinnor,2015,427
1280 Malmö,gifta,24,Kvinnor,2016,458
1280 Malmö,gifta,24,Kvinnor,2017,431
1280 Malmö,gifta,24,Kvinnor,2018,375
1280 Malmö,gifta,24,Kvinnor,2019,363
1280 Malmö,gifta,24,Kvinnor,2020,350
1280 Malmö,gifta,25,Män,1968,1293
1280 Malmö,gifta,25,Män,1969,1274
1280 Malmö,gifta,25,Män,1970,1178
1280 Malmö,gifta,25,Män,1971,1032
1280 Malmö,gifta,25,Män,1972,887
1280 Malmö,gifta,25,Män,1973,781
1280 Malmö,gifta,25,Män,1974,636
1280 Malmö,gifta,25,Män,1975,620
1280 Malmö,gifta,25,Män,1976,532
1280 Malmö,gifta,25,Män,1977,520
1280 Malmö,gifta,25,Män,1978,438
1280 Malmö,gifta,25,Män,1979,361
1280 Malmö,gifta,25,Män,1980,345
1280 Malmö,gifta,25,Män,1981,330
1280 Malmö,gifta,25,Män,1982,279
1280 Malmö,gifta,25,Män,1983,239
1280 Malmö,gifta,25,Män,1984,211
1280 Malmö,gifta,25,Män,1985,241
1280 Malmö,gifta,25,Män,1986,226
1280 Malmö,gifta,25,Män,1987,209
1280 Malmö,gifta,25,Män,1988,229
1280 Malmö,gifta,25,Män,1989,252
1280 Malmö,gifta,25,Män,1990,248
1280 Malmö,gifta,25,Män,1991,266
1280 Malmö,gifta,25,Män,1992,285
1280 Malmö,gifta,25,Män,1993,205
1280 Malmö,gifta,25,Män,1994,205
1280 Malmö,gifta,25,Män,1995,169
1280 Malmö,gifta,25,Män,1996,198
1280 Malmö,gifta,25,Män,1997,158
1280 Malmö,gifta,25,Män,1998,158
1280 Malmö,gifta,25,Män,1999,182
1280 Malmö,gifta,25,Män,2000,196
1280 Malmö,gifta,25,Män,2001,185
1280 Malmö,gifta,25,Män,2002,177
1280 Malmö,gifta,25,Män,2003,195
1280 Malmö,gifta,25,Män,2004,221
1280 Malmö,gifta,25,Män,2005,281
1280 Malmö,gifta,25,Män,2006,311
1280 Malmö,gifta,25,Män,2007,287
1280 Malmö,gifta,25,Män,2008,333
1280 Malmö,gifta,25,Män,2009,362
1280 Malmö,gifta,25,Män,2010,324
1280 Malmö,gifta,25,Män,2011,323
1280 Malmö,gifta,25,Män,2012,308
1280 Malmö,gifta,25,Män,2013,303
1280 Malmö,gifta,25,Män,2014,292
1280 Malmö,gifta,25,Män,2015,261
1280 Malmö,gifta,25,Män,2016,242
1280 Malmö,gifta,25,Män,2017,245
1280 Malmö,gifta,25,Män,2018,229
1280 Malmö,gifta,25,Män,2019,184
1280 Malmö,gifta,25,Män,2020,184
1280 Malmö,gifta,25,Kvinnor,1968,1521
1280 Malmö,gifta,25,Kvinnor,1969,1628
1280 Malmö,gifta,25,Kvinnor,1970,1548
1280 Malmö,gifta,25,Kvinnor,1971,1448
1280 Malmö,gifta,25,Kvinnor,1972,1313
1280 Malmö,gifta,25,Kvinnor,1973,1201
1280 Malmö,gifta,25,Kvinnor,1974,958
1280 Malmö,gifta,25,Kvinnor,1975,889
1280 Malmö,gifta,25,Kvinnor,1976,805
1280 Malmö,gifta,25,Kvinnor,1977,761
1280 Malmö,gifta,25,Kvinnor,1978,708
1280 Malmö,gifta,25,Kvinnor,1979,644
1280 Malmö,gifta,25,Kvinnor,1980,574
1280 Malmö,gifta,25,Kvinnor,1981,534
1280 Malmö,gifta,25,Kvinnor,1982,524
1280 Malmö,gifta,25,Kvinnor,1983,472
1280 Malmö,gifta,25,Kvinnor,1984,445
1280 Malmö,gifta,25,Kvinnor,1985,425
1280 Malmö,gifta,25,Kvinnor,1986,409
1280 Malmö,gifta,25,Kvinnor,1987,393
1280 Malmö,gifta,25,Kvinnor,1988,411
1280 Malmö,gifta,25,Kvinnor,1989,516
1280 Malmö,gifta,25,Kvinnor,1990,471
1280 Malmö,gifta,25,Kvinnor,1991,466
1280 Malmö,gifta,25,Kvinnor,1992,441
1280 Malmö,gifta,25,Kvinnor,1993,430
1280 Malmö,gifta,25,Kvinnor,1994,388
1280 Malmö,gifta,25,Kvinnor,1995,430
1280 Malmö,gifta,25,Kvinnor,1996,393
1280 Malmö,gifta,25,Kvinnor,1997,367
1280 Malmö,gifta,25,Kvinnor,1998,353
1280 Malmö,gifta,25,Kvinnor,1999,387
1280 Malmö,gifta,25,Kvinnor,2000,378
1280 Malmö,gifta,25,Kvinnor,2001,326
1280 Malmö,gifta,25,Kvinnor,2002,352
1280 Malmö,gifta,25,Kvinnor,2003,381
1280 Malmö,gifta,25,Kvinnor,2004,441
1280 Malmö,gifta,25,Kvinnor,2005,417
1280 Malmö,gifta,25,Kvinnor,2006,486
1280 Malmö,gifta,25,Kvinnor,2007,539
1280 Malmö,gifta,25,Kvinnor,2008,581
1280 Malmö,gifta,25,Kvinnor,2009,613
1280 Malmö,gifta,25,Kvinnor,2010,637
1280 Malmö,gifta,25,Kvinnor,2011,668
1280 Malmö,gifta,25,Kvinnor,2012,623
1280 Malmö,gifta,25,Kvinnor,2013,624
1280 Malmö,gifta,25,Kvinnor,2014,666
1280 Malmö,gifta,25,Kvinnor,2015,568
1280 Malmö,gifta,25,Kvinnor,2016,495
1280 Malmö,gifta,25,Kvinnor,2017,529
1280 Malmö,gifta,25,Kvinnor,2018,495
1280 Malmö,gifta,25,Kvinnor,2019,447
1280 Malmö,gifta,25,Kvinnor,2020,425
1280 Malmö,gifta,26,Män,1968,1294
1280 Malmö,gifta,26,Män,1969,1415
1280 Malmö,gifta,26,Män,1970,1388
1280 Malmö,gifta,26,Män,1971,1239
1280 Malmö,gifta,26,Män,1972,1059
1280 Malmö,gifta,26,Män,1973,938
1280 Malmö,gifta,26,Män,1974,806
1280 Malmö,gifta,26,Män,1975,689
1280 Malmö,gifta,26,Män,1976,662
1280 Malmö,gifta,26,Män,1977,604
1280 Malmö,gifta,26,Män,1978,561
1280 Malmö,gifta,26,Män,1979,499
1280 Malmö,gifta,26,Män,1980,427
1280 Malmö,gifta,26,Män,1981,383
1280 Malmö,gifta,26,Män,1982,401
1280 Malmö,gifta,26,Män,1983,340
1280 Malmö,gifta,26,Män,1984,302
1280 Malmö,gifta,26,Män,1985,275
1280 Malmö,gifta,26,Män,1986,287
1280 Malmö,gifta,26,Män,1987,278
1280 Malmö,gifta,26,Män,1988,306
1280 Malmö,gifta,26,Män,1989,335
1280 Malmö,gifta,26,Män,1990,346
1280 Malmö,gifta,26,Män,1991,302
1280 Malmö,gifta,26,Män,1992,339
1280 Malmö,gifta,26,Män,1993,345
1280 Malmö,gifta,26,Män,1994,259
1280 Malmö,gifta,26,Män,1995,273
1280 Malmö,gifta,26,Män,1996,219
1280 Malmö,gifta,26,Män,1997,246
1280 Malmö,gifta,26,Män,1998,211
1280 Malmö,gifta,26,Män,1999,206
1280 Malmö,gifta,26,Män,2000,229
1280 Malmö,gifta,26,Män,2001,254
1280 Malmö,gifta,26,Män,2002,253
1280 Malmö,gifta,26,Män,2003,255
1280 Malmö,gifta,26,Män,2004,280
1280 Malmö,gifta,26,Män,2005,292
1280 Malmö,gifta,26,Män,2006,355
1280 Malmö,gifta,26,Män,2007,420
1280 Malmö,gifta,26,Män,2008,409
1280 Malmö,gifta,26,Män,2009,446
1280 Malmö,gifta,26,Män,2010,430
1280 Malmö,gifta,26,Män,2011,426
1280 Malmö,gifta,26,Män,2012,397
1280 Malmö,gifta,26,Män,2013,389
1280 Malmö,gifta,26,Män,2014,380
1280 Malmö,gifta,26,Män,2015,354
1280 Malmö,gifta,26,Män,2016,357
1280 Malmö,gifta,26,Män,2017,308
1280 Malmö,gifta,26,Män,2018,304
1280 Malmö,gifta,26,Män,2019,313
1280 Malmö,gifta,26,Män,2020,251
1280 Malmö,gifta,26,Kvinnor,1968,1438
1280 Malmö,gifta,26,Kvinnor,1969,1540
1280 Malmö,gifta,26,Kvinnor,1970,1638
1280 Malmö,gifta,26,Kvinnor,1971,1536
1280 Malmö,gifta,26,Kvinnor,1972,1384
1280 Malmö,gifta,26,Kvinnor,1973,1237
1280 Malmö,gifta,26,Kvinnor,1974,1134
1280 Malmö,gifta,26,Kvinnor,1975,937
1280 Malmö,gifta,26,Kvinnor,1976,878
1280 Malmö,gifta,26,Kvinnor,1977,847
1280 Malmö,gifta,26,Kvinnor,1978,753
1280 Malmö,gifta,26,Kvinnor,1979,737
1280 Malmö,gifta,26,Kvinnor,1980,655
1280 Malmö,gifta,26,Kvinnor,1981,612
1280 Malmö,gifta,26,Kvinnor,1982,580
1280 Malmö,gifta,26,Kvinnor,1983,591
1280 Malmö,gifta,26,Kvinnor,1984,532
1280 Malmö,gifta,26,Kvinnor,1985,486
1280 Malmö,gifta,26,Kvinnor,1986,485
1280 Malmö,gifta,26,Kvinnor,1987,468
1280 Malmö,gifta,26,Kvinnor,1988,483
1280 Malmö,gifta,26,Kvinnor,1989,536
1280 Malmö,gifta,26,Kvinnor,1990,609
1280 Malmö,gifta,26,Kvinnor,1991,539
1280 Malmö,gifta,26,Kvinnor,1992,535
1280 Malmö,gifta,26,Kvinnor,1993,504
1280 Malmö,gifta,26,Kvinnor,1994,513
1280 Malmö,gifta,26,Kvinnor,1995,462
1280 Malmö,gifta,26,Kvinnor,1996,479
1280 Malmö,gifta,26,Kvinnor,1997,461
1280 Malmö,gifta,26,Kvinnor,1998,443
1280 Malmö,gifta,26,Kvinnor,1999,427
1280 Malmö,gifta,26,Kvinnor,2000,449
1280 Malmö,gifta,26,Kvinnor,2001,443
1280 Malmö,gifta,26,Kvinnor,2002,385
1280 Malmö,gifta,26,Kvinnor,2003,430
1280 Malmö,gifta,26,Kvinnor,2004,473
1280 Malmö,gifta,26,Kvinnor,2005,501
1280 Malmö,gifta,26,Kvinnor,2006,553
1280 Malmö,gifta,26,Kvinnor,2007,589
1280 Malmö,gifta,26,Kvinnor,2008,664
1280 Malmö,gifta,26,Kvinnor,2009,701
1280 Malmö,gifta,26,Kvinnor,2010,705
1280 Malmö,gifta,26,Kvinnor,2011,740
1280 Malmö,gifta,26,Kvinnor,2012,790
1280 Malmö,gifta,26,Kvinnor,2013,681
1280 Malmö,gifta,26,Kvinnor,2014,694
1280 Malmö,gifta,26,Kvinnor,2015,737
1280 Malmö,gifta,26,Kvinnor,2016,679
1280 Malmö,gifta,26,Kvinnor,2017,584
1280 Malmö,gifta,26,Kvinnor,2018,615
1280 Malmö,gifta,26,Kvinnor,2019,591
1280 Malmö,gifta,26,Kvinnor,2020,528
1280 Malmö,gifta,27,Män,1968,1227
1280 Malmö,gifta,27,Män,1969,1382
1280 Malmö,gifta,27,Män,1970,1479
1280 Malmö,gifta,27,Män,1971,1408
1280 Malmö,gifta,27,Män,1972,1210
1280 Malmö,gifta,27,Män,1973,1028
1280 Malmö,gifta,27,Män,1974,927
1280 Malmö,gifta,27,Män,1975,809
1280 Malmö,gifta,27,Män,1976,735
1280 Malmö,gifta,27,Män,1977,679
1280 Malmö,gifta,27,Män,1978,647
1280 Malmö,gifta,27,Män,1979,588
1280 Malmö,gifta,27,Män,1980,556
1280 Malmö,gifta,27,Män,1981,473
1280 Malmö,gifta,27,Män,1982,448
1280 Malmö,gifta,27,Män,1983,462
1280 Malmö,gifta,27,Män,1984,416
1280 Malmö,gifta,27,Män,1985,392
1280 Malmö,gifta,27,Män,1986,351
1280 Malmö,gifta,27,Män,1987,335
1280 Malmö,gifta,27,Män,1988,359
1280 Malmö,gifta,27,Män,1989,413
1280 Malmö,gifta,27,Män,1990,454
1280 Malmö,gifta,27,Män,1991,405
1280 Malmö,gifta,27,Män,1992,377
1280 Malmö,gifta,27,Män,1993,400
1280 Malmö,gifta,27,Män,1994,427
1280 Malmö,gifta,27,Män,1995,326
1280 Malmö,gifta,27,Män,1996,329
1280 Malmö,gifta,27,Män,1997,279
1280 Malmö,gifta,27,Män,1998,298
1280 Malmö,gifta,27,Män,1999,270
1280 Malmö,gifta,27,Män,2000,266
1280 Malmö,gifta,27,Män,2001,296
1280 Malmö,gifta,27,Män,2002,324
1280 Malmö,gifta,27,Män,2003,339
1280 Malmö,gifta,27,Män,2004,356
